kode_bps,nama_bps,kode_pos,nama_pos
7505020021,OMBULODATA,96611,Ombulodata
1206060003,OMBUR,22382,Ombur
8272020004,OME,97824,Ome
9417042012,OMLIOM,99587,Omliom
9415073003,OMOR,99778,Omor
9417012007,OMOR,99575,Omor
7605021004,OMPI,91581,Ompi
7312020007,OMPO,90813,Ompo
1206040017,OMPU RAJA HUTAPEA,22381,Ompu Raja Hutapea
1206040022,OMPU RAJA HUTAPEA TIMUR,22381,Ompu Raja Hutapea
9417035005,OMTAMUR,99576,Omtamur
7210070002,OMU,94383,Omu
9418031008,OMUK,99426,Omuk
7505051005,OMUTO,96665,Omuto
8203010006,ONA,97997,Ona
9436020005,ONAGO,98782,Onago
9436020015,ONAGO II,98782,Onago
1215020013,ONAN GANJANG,22454,Onan Ganjang
1205070014,ONAN HASANG,22463,Onan Hasang
1210110005,ONAN LAMA,22283,Onan Lama
1217040004,ONAN RUNGGU,22398,Onan Runggu
1205110001,ONAN RUNGGU I,22471,Onan Runggu I
1205110013,ONAN RUNGGU II,22471,Onan Runggu II
1205110012,ONAN RUNGGU III,22471,Onan Runggu III
1205110014,ONAN RUNGGU IV,22471,Onan Runggu IV
7601033002,ONANG,91455,Onang
7601033003,ONANG UTARA,91455,Onang Utara
5303101004,ONANSILA,85354,Onansila
9415073004,ONAVAI,99778,Onavai
1214020064,ONAYA,22881,Onaya
7202020011,ONDO-ONDOLU I,94762,Ondo-Ondolu I
7202020012,ONDO ONDOLU,94762,Ondo-Ondolu
5311010001,ONDOREA,86352,Ondorea
5311010012,ONDOREA BARAT,86352,Ondorea Barat
7203022008,ONE ETE,94942,One Ete
7414050014,ONE WAARA,93763,One Waara
7407020014,ONEMAY,93793,Onemay
7403102008,ONEMBUTE,93476,Onembute
7405030017,ONEMBUTE,93883,Onembute
7405090009,ONEWILA,93871,Onewila
5309040011,ONGALERENG,86272,Ongalereng
9403082002,ONGAN JAYA,99365,Ongan Jaya
9401031005,ONGGARI,99658,Onggari
9401045004,ONGGAYA,99651,Onggaya
9431030009,ONGGOBALO/GWIPU,99553,Onggobalo
9418046002,ONGGOKME,99441,Onggokme
5317020011,ONGGOL,87461,Onggol
7110050006,ONGGUNOI,95777,Onggunoi
7105090007,ONGKAW I,95961,Ongkaw I
7105090006,ONGKAW II,95961,Ongkaw II
5204140005,ONGKO,84384,Ongko
7316010019,ONGKO,91761,Ongko
7602030012,ONGKO,91353,Ongko
6402070016,ONGKO ASA,75711,Ongko Asa
7313090007,ONGKOE,90953,Ongkoe
6103080002,ONGKOL PADANG,78364,Ongkol Padang
7205081014,ONGULARA,94342,Ongulara
7210140003,ONGULERO,94369,Ongulero
5304061005,ONI,85564,Oni
9101083004,ONIM SARI,98644,Onimsari
3303110002,ONJE,53352,Onje
9417012005,ONKOR,99575,Onkor
1805080012,ONO HARJO,34263,Ono Harjo
1201062011,ONODALINGA,22877,Onodalinga
1214031009,ONOHONDRO,22834,Ono Hondro
1225070001,ONOLIMBU RAYA,22895,Onolalimburaya
1225070006,ONOLIMBU YOU,22895,Onolimbu You
1224020012,ONONAMOLO ALASA,22861,Ononamolo Alasa
1225050007,ONONAMOLO I,22893,Ononamolo I
1201130025,ONONAMOLO I BOTOMUZOI,22854,Ononamolo I Bot
1278020006,ONONAMOLO I LOT,22823,Ononamolo I Lot
1225050005,ONONAMOLO II,22893,Ononamolo II
1278030010,ONONAMOLO II LOT,22822,Ononamolo II Lot
1225070002,ONONAMOLO III,22895,Ono Namolo III
1201132001,ONONAMOLO TALAFU,22859,Ononamolo Talafu
1224020014,ONONAMOLO TUMULA,22861,Ononamolo Tumula
1224010005,ONONAZARA,22842,Ononazara
7322122004,ONONDOA,92964,Onondowa
1278010007,ONOWAEMBO,22825,Onowaembo
1224110004,ONOZALUKHU,22853,Onozalukhu
1278030001,ONOZIKHO,22822,Onozikho
1201130020,ONOZITOLI DULU,22854,Onozitolidulu
1278040031,ONOZITOLI OLORA,22818,Onozitoli Olora
1224070003,ONOZITOLI SAWO,22845,Onozitoli Sawo
1278040019,ONOZITOLI SIFOROASI,22818,Onozitoli Sifaoroasi
1278020002,ONOZITOLI TABALOHO,22823,Onozitoli Tabaloho
7301050007,ONTO,92854,Onto
7303020010,ONTO,92413,Onto
7210010010,ONU,94384,Onu
9417030001,ONYA,99577,Onya
3603141006,ONYAM,15652,Onyam
7405091006,OPAASI,93877,Opaasi
1971040022,OPAS INDAH,33129,Opas Indah
9409041001,OPIAREF,98141,Opiaref
9412032007,OPITAWAK,99967,Opitawak
7212090016,OPO,94962,Opo
7311210008,OPO,92755,Opo
9409100009,OPURI,98154,Opuri
1201061012,ORAHILI,22876,Orahili
1201062001,ORAHILI,22876,Orahili
1224040001,ORAHILI,22855,Orahili
1225010018,ORAHILI,22863,Orahili
1214050016,ORAHILI BALAEKHA,22874,Orahili Balaekha
1214040015,ORAHILI EHO,22866,Orahili Eho
1214031007,ORAHILI FAU,22834,Orahili Fau
1214060015,ORAHILI GOMO,22873,Orahili Gomo
1214061005,ORAHILI SUSUA,22837,Orahili Susua
1278030008,ORAHILI TUMORI,22822,Orahili Tumori
1201061021,ORAHUA,22873,Orahua
1214062011,ORAHUAHILI,22838,Orahuahili
1571040003,ORANG KAYO HITAM,36111,Orang Kayo Hitam
9111060003,ORANSBARI,98353,Oransbari
7411070008,ORAWA,93572,Orawa
9102030027,ORAY,98671,Oray
9418013012,ORELUKBAN,99429,Orelukban
6213041001,ORENG,73962,Oreng
5307020017,ORGEN,85861,Orgen
3305160013,ORI,54366,Ori
8205051002,ORI,97745,Ori
1208030016,ORIKA,21273,Orika
8204062006,ORIMAKURUNGA,97934,Orimakurunga
3209191016,ORIMALANG,45657,Orimalang
5309072007,ORINGBELE,86267,Oringbele
9416028004,ORISIN,99079,Orisin
9409101015,ORKDORI,98154,Orkdori
3518020007,ORO-ORO OMBO,64474,Oro-oro Ombo
3579010001,ORO-ORO OMBO,65316,Oro-oro Ombo
7302090009,ORO GADING,92562,Oro Gading
3573030007,ORO ORO DOWO,65112,Oro-oro Dowo
3508020005,ORO ORO OMBO,67374,Oro-oro Ombo
3577030002,ORO ORO OMBO,63115,Oro-oro Ombo
3514070004,ORO ORO PULE,67172,Oro Oro Puleh
7604010004,OROBATU,91552,Orobatu
7603070006,OROBUA,91365,Orobua
7603070005,OROBUA SELATAN,91365,Orobua Selatan
7603070007,OROBUA TIMUR,91365,Orobua Timur
3514160010,OROBULU,67152,Oro-Orobulu
5315031004,ORONG,86764,Orong
5204061005,ORONG BAWA,84352,Orong Bawa
3514160013,OROOMBO KULON,67152,Oro-Oro Ombokulon
3514160012,OROOMBO WETAN,67152,Oro-Oro Ombowetan
9404110003,ORORODO,98859,Ororodo
1214070028,ORUDUA LAWA-LAWA LUO,22867,Lawa-Lawa Luo
9416016007,ORUGAI,99052,Orugai
7201061006,OSAN,94872,Osan
7603050002,OSANGO,91362,Osango
6213040033,OSOM TOMPOK,73961,Osom Tompok
9413020013,OSSO,99662,Osso
9414022004,OSSO,99853,Osso
7101081007,OTAM,95757,Otam
5303100006,OTAN,85353,Otan
7205102002,OTI,94346,Oti
7505022002,OTIOLA,96659,Otiola
9426011010,OTODEMO,98267,Otodemo
5311060023,OTOGEDU,86381,Otogedu
7410030036,OTOLE,93352,Otole
7502021014,OTOPADE,96273,Otopade
9101088001,OTOWERI,98642,Weri
7311190006,OTTING,92752,Otting
7314070007,OTTING,91683,Otting
5307060024,OTVAI,85851,Otvai
7502021022,OWALANGA,96273,Owalanga
1106010011,OWAQ,24563,Owaq
7504014001,OWATA,96564,Owata
6110070018,OYAH,78682,Oyah
7207051006,OYAK,94569,Oyak
5309061007,OYANGBARANG,86263,Oyangbarang
9404080004,OYEHE,98816,Oyehe
9403160002,OYENGSI,99361,Oyengsi
9430030015,OYI,99531,Oyi
7206041005,OYOM,94556,Oyom
7371110009,P A I,90243,Pai
6107160011,P A K A K,78693,Pakak
3511120006,P A K E M,68253,Pakem
1210080012,P A N D A N,22254,Pandan
7304042001,P A O,92363,Pao
6104100012,P A S I R,78915,Pasir
3511120008,P E T U N G,68251,Petung
3511120008,P E T U N G,68253,Petung
9414030004,P I A I,99871,Piai
3214040007,P L E R E D,41162,Plered
7403100020,P U U L O R O,93475,Puuloro
7303021007,PA'BENTENGAN,92416,Pabentengang
7303021009,PA'BUMBUNGAN,92416,Pabumbungang
7303031006,PA'JUKUKANG,92463,Pajukukang
8103141009,PAA,97559,Paa
6110050013,PAAL,78612,Paal
7171032006,PAAL DUA,95129,Paal Dua
7171031003,PAAL IV,95126,Paal IV
1571010007,PAAL LIMA,36128,Paal Lima
1571021001,PAAL MERAH,36159,Pall Merah
1902060017,PAAL SATU,33414,Paal Satu
5319020013,PAAN LELENG,86872,Paan Leleng
5319031003,PAAN WARU,86886,Paan Waru
9415072004,PAAR,99778,Paar
3205070005,PAAS,44175,Paas
9418016004,PABA,99457,Paba
6301060023,PABAHANAN,70815,Pabahanan
7316051009,PABALORAN,91755,Pebaloran
3201020004,PABANGBON,16643,Pabangbon
3271040007,PABATON,16121,Pabaton
1274010001,PABATU,20623,Pabatu
1218040010,PABATU I,20993,Pabatu I
1218040011,PABATU II,20993,Pabatu II
1218040016,PABATU III,20993,Pabatu III
1218040009,PABATU VI,20993,Pabatu VI
6305090005,PABAUNGAN HILIR,71162,Pabaungan Hilir
6305090003,PABAUNGAN HULU,71162,Pabaungan Hulu
6305090004,PABAUNGAN PANTAI,71162,Pabaungan Pantai
7317070015,PABBARESSENG,91991,Pabbaresseng
3513200014,PABEAN,67271,Pabean
3515130012,PABEAN,61253,Pabean
3672021005,PABEAN,42437,Pabean
3212162004,PABEANILIR,45234,Pabean Ilir
3212150017,PABEANUDIK,45219,Pabean Udik
3209031007,PABEDILAN KALER,45693,Pabedilan Kaler
3209031009,PABEDILAN KIDUL,45693,Pabedilan Kidul
3209031010,PABEDILAN KULON,45693,Pabedilan Kulon
3209031011,PABEDILAN WETAN,45693,Pabedilan Wetan
3308080006,PABELAN,56519,Pabelan
3311120004,PABELAN,57558,Pabelan
3322050017,PABELAN,50571,Pabelan
7306020005,PABENTENGAN,92152,Pabentengang
7308021001,PABENTENGAN,90551,Pabentengang
5302030021,PABERA MANERA,87171,Pabera Manera
3301170004,PABERASAN,53273,Paberasan
3529070009,PABERASAN,69419,Paberasan
3523170010,PABEYAN,62353,Pabeyan
3529070006,PABIAN,69411,Pabian
7406061008,PABIRING,93772,Pabiring
7304030002,PABIRINGA,92316,Pabiringa
3313050007,PABLENGAN,57781,Pablengan
3201150008,PABUARAN,16888,Pabuaran
3201210010,PABUARAN,16916,Pabuaran
3201220014,PABUARAN,16921,Pabuaran
3201230011,PABUARAN,16312,Pabuaran
3201250010,PABUARAN,16349,Pabuaran
3202090003,PABUARAN,43373,Pabuaran
3213100004,PABUARAN,41262,Pabuaran
3302740005,PABUARAN,53124,Pabuaran
3327060009,PABUARAN,52352,Pabuaran
3329010014,PABUARAN,52275,Pabuaran
3602180018,PABUARAN,42319,Pabuaran
3603131008,PABUARAN,15648,Pabuaran
3604040004,PABUARAN,42163,Pabuaran
3671031009,PABUARAN,15114,Pabuaran
3673020006,PABUARAN,42137,Pabuaran
3209021002,PABUARAN KIDUL,45696,Pabuaran Kidul
3209021004,PABUARAN LOR,45696,Pabuaran Lor
3671031015,PABUARAN TUMPENG,15112,Pabuaran Tumpeng
3209021003,PABUARAN WETAN,45696,Pabuaran Wetan
7306011003,PABUNDUKANG,92154,Pabundukang
7309040016,PABUNDUKANG,90613,Pabundukang
8205030009,PACA,97768,Paca
6310040013,PACAKAN,72272,Pacakan
3520070014,PACALAN,63361,Pacalan
3526090011,PACANGAN,69165,Pacangan
3317100022,PACAR,59213,Pacar
3326150012,PACAR,51151,Pacar
5315050004,PACAR,86756,Pacar
3578200001,PACAR KELING,60131,Pacar Keling
3578200002,PACAR KEMBANG,60132,Pacarkembang
3403060001,PACAREJO,55893,Pacarejo
3307050031,PACARMULYO,56362,Pacarmulyo
7317062001,PACCERAKANG,91945,Paccerakkang
7371110004,PACCERAKANG,90241,Paccerakkang
7311060007,PACCING,92769,Paccing
7311180004,PACCING,92751,Paccing
7306040013,PACCINONGAN,92113,Paccinongang
7311210014,PACCIRO,92755,Pacciro
3509070002,PACE,68184,Pace
7172010008,PACEDA,95517,Paceda
3306060006,PACEKELAN,54119,Pacekelan
3518050004,PACEKULON,64472,Pacekulon
7306051011,PACELLEKANG,92177,Paccellekang
3526080001,PACENTAN,69172,Pacentan
3325040001,PACET,51273,Pacet
3516030003,PACET,61374,Pacet
9401050008,PACHAS,99652,Pachas
3519120017,PACINAN,63152,Pacinan
3215070019,PACING,41374,Pacing
3310030006,PACING,57461,Pacing
3317060002,PACING,59264,Pacing
3516090012,PACING,61381,Pacing
3521100011,PACING,63281,Pacing
3522140007,PACING,62185,Pacing
3523060012,PACING,62366,Pacing
3524250003,PACIRAN,62264,Paciran
3501040013,PACITAN,63512,Pacitan
7315041004,PACONGANG,91251,Pacongang
7317032005,PACONNE,91947,Paconne
3306090019,PACOR,54153,Pacor
7311230002,PACUBBE,92754,Pacubbe
3525070019,PACUH,61173,Pacuh
3328140018,PACUL,52493,Pacul
3522160002,PACUL,62114,Pacul
5108090002,PACUNG,81173,Pacung
5308050014,PADA,86619,Pada
7204020011,PADA,94654,Pada
5317060003,PADA EWATA,87452,Pada Eweta
5301060012,PADA EWETA,87219,Pada Eweta
7407040022,PADA RAYA MAKMUR,93791,Pada Raya Makmur
5204020001,PADA SUKA,84373,Pada Suka
3316130010,PADAAN,58257,Padaan
3322050015,PADAAN,50571,Padaan
3202200007,PADAASIH,43342,Padaasih
3203071001,PADAASIH,43269,Padaasih
3205171006,PADAASIH,44154,Padaasih
3211140007,PADAASIH,45391,Padaasih
3213060004,PADAASIH,41285,Padaasih
3217130003,PADAASIH,40751,Padaasih
7203021002,PADABAHO,94951,Padabahao
7203020015,PADABALE,94941,Padabale
3202130018,PADABEUNGHAR,43371,Padabeunghar
3208190006,PADABEUNGHAR,45559,Padabeunghar
7311220021,PADACENGA,92753,Pada Cengnga
7308070001,PADAELO,90563,Padaelo
7311030009,PADAELO,92773,Padaelo
7311030009,PADAELO,92776,Padaelo
7311080009,PADAELO,92773,Padaelo
7311080009,PADAELO,92776,Padaelo
7311140021,PADAELO,92764,Padaelo
7313061009,PADAELO,90983,Padaelo
7315030006,PADAELO,91271,Padaelo
3210090010,PADAHANTEN,45471,Padahanten
3328160019,PADAHARJA,52481,Padaharja
3601131008,PADAHAYU,42266,Padahayu
3210110002,PADAHERANG,45474,Padaherang
3218090010,PADAHERANG,46584,Padaherang
3601071007,PADAHERANG,42277,Padaherang
3205130006,PADAHURIP,44172,Padahurip
3208040007,PADAHURIP,45566,Padahurip
7311190001,PADAIDI,92752,Padaidi
7315030004,PADAIDI,91271,Padaidi
9409031009,PADAIDO,98158,Padaido
3202040008,PADAJAYA,43378,Padajaya
3203240001,PADAJAYA,43291,Padajaya
3211100015,PADAJAYA,45373,Padajaya
6109060003,PADAK,79587,Padak
3329080020,PADAKATON,52263,Padakaton
3206212004,PADAKEMBANG,46466,Padakembang
7315030007,PADAKKALAWA,91271,Padakkalawa
7203010008,PADALAA,94943,"Padalaa"""
3217090006,PADALARANG,40711,Padalarang
7204051006,PADALEMBARA,94657,Padalembara
7410070006,PADALERE,93342,Padalere
7410070025,PADALERE UTAMA,93342,Padalere Utama
7405011018,PADALEU,93864,Padaleu
7410020007,PADALEU,93354,Padaleu
7471022003,PADALEU,93231,Padaleu
3203051001,PADALUYU,43276,Padaluyu
3203060012,PADALUYU,43267,Padaluyu
3203210001,PADALUYU,43252,Padaluyu
3203100003,PADAMAJU,43266,Padamaju
3303080004,PADAMARA,53372,Padamara
5203060003,PADAMARA,83652,Padamara
3208190008,PADAMATANG,45559,Padamatang
3208160013,PADAMENAK,45554,Padamenak
3204121002,PADAMUKTI,40387,Padamukti
3205161003,PADAMUKTI,44154,Padamukti
3205161003,PADAMUKTI,44155,Padamukti
3205171005,PADAMUKTI,44154,Padamukti
3205171005,PADAMUKTI,44155,Padamukti
3203061009,PADAMULYA,43279,Padamulya
3204120003,PADAMULYA,40382,Padamulya
3205171009,PADAMULYA,44154,Padamulya
3207230010,PADAMULYA,46262,Padamulya
3208111006,PADAMULYA,45575,Padamulya
3213150007,PADAMULYA,41257,Padamulya
3601071006,PADAMULYA,42277,Padamulya
1803130022,PADAN,35591,Padan
3211150006,PADANAAN,45381,Padanan
1103050006,PADANG,23713,Padang
1109190016,PADANG,24181,Padang
1112010016,PADANG,23762,Padang
1113050006,PADANG,24656,Padang
1115040043,PADANG,23671,Padang
1604133009,PADANG,31473,Padang
1906030002,PADANG,33511,Padang
3315190009,PADANG,58166,Padang
3508140006,PADANG,67363,Padang
3510140007,PADANG,68464,Padang
3522170005,PADANG,62155,Padang
6106061001,PADANG,78821,Padang
6206020004,PADANG,74711,Padang
6301040003,PADANG,70852,Padang
7107020012,PADANG,95763,Padang
7202040004,PADANG,94761,Padang
7202080018,PADANG,94773,Padang
7602030018,PADANG,91353,Padang
5307030001,PADANG ALANG,85871,Padang Alang
1103090016,PADANG BAKAU,23761,Padang Baku
1112020001,PADANG BAKJOK,23761,Padang Baku
1705010004,PADANG BAKUNG,38875,Padang Bakung
7322131008,PADANG BALUA,92956,Padang Balua
6308030041,PADANG BANGKAL,71455,Padang Bangkal
7107020015,PADANG BARAT,95763,Padang Barat
1103090010,PADANG BARU,23761,Padang Baru
1103090010,PADANG BARU,23765,Padang Baru
1112040018,PADANG BARU,23761,Padang Baru
1112040018,PADANG BARU,23765,Padang Baru
1704040007,PADANG BARU,38961,Padang Baru
1904020012,PADANG BARU,33684,Padang Baru
1220020009,PADANG BARUAS,22781,Padang Baruas
6308070019,PADANG BASAR,71471,Padang Basar
6308070018,PADANG BASAR HILIR,71471,Padang Basar Hilir
1705031002,PADANG BATU,38887,Padang Batu
6306010018,PADANG BATUNG,71281,Padang Batung
1703053007,PADANG BENDAR,38676,Padang Bendar
1701041020,PADANG BERANGIN,38519,Padang Berangin
1701061019,PADANG BERIANG,38572,Padang Beriang
1371020005,PADANG BESI,25233,Padang Besi
1709050022,PADANG BETUAH,38371,Padang Betuah
1601081006,PADANG BINDU,32156,Padang Bindu
1603020002,PADANG BINDU,31354,Padang Bindu
1603020002,PADANG BINDU,31355,Padang Bindu
1603061001,PADANG BINDU,31354,Padang Bindu
1603061001,PADANG BINDU,31355,Padang Bindu
1604041024,PADANG BINDU,31464,Padang Bindu
1604113016,PADANG BINDU,31456,Padang Bindu
1608070003,PADANG BINDU,32278,Padang Bindu
1608070003,PADANG BINDU,32279,Padang Bindu
1608080010,PADANG BINDU,32278,Padang Bindu
1608080010,PADANG BINDU,32279,Padang Bindu
1611031006,PADANG BINDU,31896,Padang Bindu
1611031006,PADANG BINDU,31898,Padang Bindu
1611040013,PADANG BINDU,31896,Padang Bindu
1611040013,PADANG BINDU,31898,Padang Bindu
1701045007,PADANG BINDU,38556,Padang Bindu
1704031012,PADANG BINJAI,38963,Padang Binjai
1213050003,PADANG BRAHRANG,20762,Padang Brahrang
1203110055,PADANG BUJUR,22742,Padang Bujur
1220020007,PADANG BUJUR,22781,Padang Bujur
1220010029,PADANG BUJUR BARU,22761,Padang Bujur Baru
1202030030,PADANG BULAN,22994,Padang Bulan
1207220002,PADANG BULAN,21414,Padang Bulan
1275090002,PADANG BULAN,20155,Padang Bulan
1471070001,PADANG BULAN,28156,Padang Bulan
1611010034,PADANG BURNAI,31892,Padang Bumai
1701043002,PADANG BURNAI,38557,Padang Burnai
1801040009,PADANG CAHYA,34811,Padang Cahya
1705052012,PADANG CAPO ILIR,38882,Padang Capo Ilir
1705052004,PADANG CAPO ULU,38882,Padang Capo Ulu
1705031010,PADANG CEKUR,38887,Padang Cekur
1213050013,PADANG CERMIN,20762,Padang Cermin
1809020034,PADANG CERMIN,35351,Padang Cermin
1801040004,PADANG DALOM,34818,Padang Dalom
6308040016,PADANG DARAT,71452,Padang Darat
1376010028,PADANG DATA,26223,Padang Datar
1116030007,PADANG DATAR,23654,Padang Datar
1706021001,PADANG GADING,38763,Padang Gading
1220010013,PADANG GARUGUR,22761,Padang Garugur
1220040040,PADANG GARUGUR,22753,Padang Garugur
1221090055,PADANG GARUGUR,22753,Padang Garugur
1611040011,PADANG GELAI,31898,Padang Gelai
1704030042,PADANG GENTENG,38916,Padang Genting
1219030010,PADANG GENTING,21654,Padang Genting
1705041008,PADANG GENTING,38878,Padang Genting
1604052006,PADANG GUMAY,31465,Padang Gumay
1813070005,PADANG HALUAN,35981,Padang Haluan
1704040012,PADANG HANGAT,38961,Padang Hangat
1771020006,PADANG HARAPAN,38225,Padang Harapan
1112040025,PADANG HILIR,23765,Padang Hilir
1704041007,PADANG JATI,38966,Padang Jati
1771022003,PADANG JATI,38234,Padang Jati
1107070018,PADANG JAWA,23682,Padang Jawa
1701043007,PADANG JAWI,38557,Padang Jawi
1703080005,PADANG JAYA,38657,Padang Jaya
6401050009,PADANG JAYA,76281,Padang Jaya
1503010013,PADANG JERING,37485,Padang Jering
1203010057,PADANG KAHOMBU,22772,Padang Kahombu
1703073010,PADANG KALA,38652,Padang Kala
7317070013,PADANG KALUA,91991,Padang Kalua
7317090006,PADANG KALUA,91952,Padang Kalua
1902010012,PADANG KANDIS,33452,Padang Kandis
1701041018,PADANG KAPUK,38515,Padang Kapuk
1110031017,PADANG KASAB,24267,Padang Kasab
1105133002,PADANG KASAH,24483,Padang Kasah
1112020006,PADANG KAWA,23763,Padang Kawa
1112011008,PADANG KELELE,23741,Padang Keulele
5107040004,PADANG KERTA,80812,Padang Kerta
1116010011,PADANG KLENG,23653,Padang Kleng
1705050038,PADANG KUAS,38877,Padang Kuas
1401051002,PADANG KUNIK,29553,Padang Kunik
7317020012,PADANG LAMBE,91996,Padang Lambe
7373041010,PADANG LAMBE,91915,Padang Lambe
7309080003,PADANG LAMPE,90654,Padang Lampe
1203100003,PADANG LANCAT,22738,Padang Lancat
1114050014,PADANG LANGGIS,24473,Padang Langgis
1213150003,PADANG LANGKAT,20856,Padang Langkat
1202054015,PADANG LARU,22955,Padang Laru
1608080004,PADANG LAY,32279,Padang Lay
1704060003,PADANG LEBAN,38955,Padang Leban
1701050006,PADANG LEBAR,38552,Padang Lebar
1701060013,PADANG LEBAR,38571,Padang Lebar
1604120051,PADANG LENGKUAS,31419,Padang Lengkuas
7302021004,PADANG LOANG,92551,Padang Loang
7311100011,PADANG LOANG,92772,Padangloang
6308070040,PADANG LUAR,71471,Padang Luar
1404010008,PADANG LUAS,28381,Padang Luas
1406070004,PADANG LUAS,28462,Padang Luas
6301030006,PADANG LUAS,70853,Padang Luas
1208030023,PADANG MAHONDANG,21273,Padang Mahondang
1209150014,PADANG MAINU,21155,Padang Mainu
1220080014,PADANG MALAKKA,22785,Padang Malakka
1107080035,PADANG MANCANG,23681,Padang Mancang
1203160128,PADANG MANDAILING GARUGUR,22757,Padang Mandailing Garugur
1223030001,PADANG MANINJAU,21782,Padang Maninjau
1701040058,PADANG MANIS,38551,Padang Manis
1704070027,PADANG MANIS,38954,Padang Manis
1802010021,PADANG MANIS,35685,Padang Manis
1809040015,PADANG MANIS,35367,Padang Manis
1220030006,PADANG MANJOIR,22782,Padang Manjoir
1211090005,PADANG MAS,22115,Padang Mas
1207220009,PADANG MATINGGI,21411,Padang Matinggi
1220010018,PADANG MATINGGI,22761,Padang Matinggi
1221090048,PADANG MATINGGI,22755,Padang Matinggi
1277020006,PADANG MATINGGI,22727,Padang Matinggi
1277020011,PADANG MATINGGI LESTARI,22727,Padang Matinggi
1274010012,PADANG MERBAU,20622,Padang Merbau
1111081012,PADANG MEURIA,24395,Padang Meuria
1904010014,PADANG MULIA,33614,Padang Mulia
1701060030,PADANG MUMPO,38571,Padang Mumpo
1406060007,PADANG MUTUNG,28461,Padang Mutung
1771023005,PADANG NANGKA,38253,Padang Nangka
1701043009,PADANG NIBUNG,38557,Padang Nibung
1701041015,PADANG NIUR,38516,Padang Niur
1604051011,PADANG PAGUN,31466,Padang Pagun
1509011017,PADANG PALANGEH,37252,Padang Palangeh
1701040059,PADANG PANDAN,38551,Padang Pandan
1112040005,PADANG PANJANG,23765,Padang Panjang
1704051013,PADANG PANJANG,38953,Padang Panjang
5307040012,PADANG PANJANG,85872,Padang Panjang
6303070012,PADANG PANJANG,70661,Padang Panjang
6309050005,PADANG PANJANG,71561,Padang Panjang
1115021011,PADANG PANYANG,23665,Padang Panyang
1205090022,PADANG PARSADAAN,22472,Padang Parsadaan
1113040005,PADANG PASIR,24654,Padang Pasir
1371060035,PADANG PASIR,25112,Padang Pasir
1705051007,PADANG PELASAN,38881,Padang Pelasan
1705050015,PADANG PELAWI,38877,Padang Pelawi
6401040010,PADANG PENGRAPAT,76219,Padang Pengrapat
1705010012,PADANG PERI,38875,Padang Peri
1704030038,PADANG PETRON,38911,Padang Petron
1103091004,PADANG PEULUMAT,23758,Padang Peulumat
6103081004,PADANG PIO,78368,Padang Pio
1208020014,PADANG PULAU,21274,Padang Pulau
9401031004,PADANG RAHARJA,99658,Padang Raharja
1608022011,PADANG RATU,32275,Padang Ratu
1802010018,PADANG RATU,35685,Padang Ratu
1802010018,PADANG RATU,35687,Padang Ratu
1802112005,PADANG RATU,35685,Padang Ratu
1802112005,PADANG RATU,35687,Padang Ratu
1805010030,PADANG RATU,34275,Padang Ratu
1806080020,PADANG RATU,34555,Padang Ratu
1809050001,PADANG RATU,35319,Padang Ratu
1813070008,PADANG RAYA,35981,Padang Raya
7322131007,PADANG RAYA,92956,Padang Raya
1607061008,PADANG REJO,30966,Padang Rejo
1813020002,PADANG RINDU,35976,Padang Rindu
1115021004,PADANG RUBEK,23665,Padang Rubek
1174021008,PADANG SAKTI,24353,Padang Sakti
1202032014,PADANG SANGGAR,22963,Padang Sanggar
7317061010,PADANG SAPPA,91999,Padang Sappa
1371110023,PADANG SARAI,25173,Padang Sarai
1208081007,PADANG SARI,21292,Padang Sari
1608070002,PADANG SARI,32278,Padang Sari
6305010012,PADANG SARI,71183,Padang Sari
1406010016,PADANG SAWAH,28471,Padang Sawah
1771011005,PADANG SERAI,38265,Padang Serai
1701061020,PADANG SERASAN,38572,Padang Serasan
1705020003,PADANG SERUNAIAN,38873,Padang Serunaian
1701044004,PADANG SIALANG,38527,Padang Sialang
1205100002,PADANG SIANDOMANG,22473,Padang Siandomang
1107080070,PADANG SIKABU,23681,Padang Sikabu
1112050008,PADANG SIKABU,23766,Padang Sikabu
1701050008,PADANG SIRING,38552,Padang Siring
7317061009,PADANG SUBUR,91999,Padang Subur
1701060031,PADANG TAMBAK,38571,Padang Tambak
1709020011,PADANG TAMBAK,38319,Padang Tambak
1801061002,PADANG TAMBAK,34884,Padang Tambak
6308040029,PADANG TANGGUL,71452,Padang Tanggul
1401051003,PADANG TANGGUNG,29553,Padang Tanggung
1673011004,PADANG TEMU,31539,Padang Temu
1611050024,PADANG TEPONG,31894,Padang Tepong
1471070002,PADANG TERUBUK,28155,Padang Terubuk
6112010006,PADANG TIKAR I,78385,Padang Tikar Satu
6112010007,PADANG TIKAR II,78385,Padang Tikar Dua
7602030020,PADANG TIMUR,91353,Padang Timur
1704060015,PADANG TINGGI,38955,Padang Tinggi
1376010033,PADANG TINGGI PILIANG,26224,Padang Tinggi
1611060003,PADANG TITIRAN,31853,Padang Titiran
1213110006,PADANG TUALANG,20852,Padang Tualang
7209050010,PADANG TUMBUO,94683,Padang Tumbuo
1101040002,PADANG UNOI,23893,Padang Anoi
3318040014,PADANGAN,59181,Padangan
3504140004,PADANGAN,66252,Padangan
3506191009,PADANGAN,64185,Padangan
3522230015,PADANGAN,62162,Padangan
